0.000000 0.331313 0.331313 0.331313 0.000000 
 0.000083 0.332078 0.332078 0.332078 4.591942 
 0.000167 0.332078 0.332078 0.332078 4.591942 
 0.000250 0.331576 0.331576 0.331576 -3.010869 
 0.000333 0.331576 0.331576 0.331576 -3.010869 
 0.000417 0.331313 0.331313 0.331313 -1.581073 
 0.000500 0.331313 0.331313 0.331313 -1.581073 
 0.000583 0.331313 0.331313 0.331313 0.000000 
 0.000667 0.331313 0.331313 0.331313 0.000000 
 0.000750 0.330810 0.330810 0.330810 -3.016591 
 0.000833 0.330810 0.330810 0.330810 -3.016591 
 0.000917 0.331576 0.331576 0.331576 4.597664 
 0.001000 0.331576 0.331576 0.331576 4.597664 
 0.001083 0.333607 0.333607 0.333607 12.187600 
 0.001167 0.333607 0.333607 0.333607 12.187600 
 0.001250 0.332342 0.332342 0.332342 -7.592440 
 0.001333 0.332342 0.332342 0.332342 -7.592440 
 0.001417 0.332843 0.332843 0.332843 3.005147 
 0.001500 0.332843 0.332843 0.332843 3.005147 
 0.001583 0.333872 0.333872 0.333872 6.178021 
 0.001667 0.333872 0.333872 0.333872 6.178021 
 0.001750 0.335135 0.335135 0.335135 7.576346 
 0.001833 0.335135 0.335135 0.335135 7.576346 
 0.001917 0.334903 0.334903 0.334903 -1.392782 
 0.002000 0.334903 0.334903 0.334903 -1.392782 
 0.002083 0.335668 0.335668 0.335668 4.588544 
 0.002167 0.335668 0.335668 0.335668 4.588544 
 0.002250 0.336432 0.336432 0.336432 4.586220 
 0.002333 0.336432 0.336432 0.336432 4.586220 
 0.002417 0.337960 0.337960 0.337960 9.164751 
 0.002500 0.337960 0.337960 0.337960 9.164751 
 0.002583 0.337732 0.337732 0.337732 -1.363456 
 0.002667 0.337732 0.337732 0.337732 -1.363456 
 0.002750 0.338992 0.338992 0.338992 7.555783 
 0.002833 0.338992 0.338992 0.338992 7.555783 
 0.002917 0.339261 0.339261 0.339261 1.616299 
 0.003000 0.339261 0.339261 0.339261 1.616299 
 0.003083 0.341551 0.341551 0.341551 13.739347 
 0.003167 0.341551 0.341551 0.341551 13.739347 
 0.003250 0.341059 0.341059 0.341059 -2.952218 
 0.003333 0.341059 0.341059 0.341059 -2.952218 
 0.003417 0.342858 0.342858 0.342858 10.792136 
 0.003500 0.342858 0.342858 0.342858 10.792136 
 0.003583 0.343130 0.343130 0.343130 1.635969 
 0.003667 0.343130 0.343130 0.343130 1.635969 
 0.003750 0.345420 0.345420 0.345420 13.737022 
 0.003833 0.345420 0.345420 0.345420 13.737022 
 0.003917 0.346457 0.346457 0.346457 6.224692 
 0.004000 0.346457 0.346457 0.346457 6.224692 
 0.004083 0.348467 0.348467 0.348467 12.056171 
 0.004167 0.348467 0.348467 0.348467 12.056171 
 0.004250 0.349782 0.349782 0.349782 7.892311 
 0.004333 0.349782 0.349782 0.349782 7.892311 
 0.004417 0.351583 0.351583 0.351583 10.806084 
 0.004500 0.351583 0.351583 0.351583 10.806084 
 0.004583 0.353104 0.353104 0.353104 9.128094 
 0.004667 0.353104 0.353104 0.353104 9.128094 
 0.004750 0.357467 0.357467 0.357467 26.172817 
 0.004833 0.357467 0.357467 0.357467 26.172817 
 0.004917 0.355947 0.355947 0.355947 -9.114504 
 0.005000 0.355947 0.355947 0.355947 -9.114504 
 0.005083 0.358510 0.358510 0.358510 15.373528 
 0.005167 0.358510 0.358510 0.358510 15.373528 
 0.005250 0.359554 0.359554 0.359554 6.264746 
 0.005333 0.359554 0.359554 0.359554 6.264746 
 0.005417 0.362404 0.362404 0.362404 17.102480 
 0.005500 0.362404 0.362404 0.362404 17.102480 
 0.005583 0.363921 0.363921 0.363921 9.101809 
 0.005667 0.363921 0.363921 0.363921 9.101809 
 0.005750 0.366484 0.366484 0.366484 15.375317 
 0.005833 0.366484 0.366484 0.366484 15.375317 
 0.005917 0.367997 0.367997 0.367997 9.081244 
 0.006000 0.367997 0.367997 0.367997 9.081244 
 0.006083 0.370095 0.370095 0.370095 12.587250 
 0.006167 0.370095 0.370095 0.370095 12.587250 
 0.006250 0.371607 0.371607 0.371607 9.071768 
 0.006333 0.371607 0.371607 0.371607 9.071768 
 0.006417 0.374168 0.374168 0.374168 15.364051 
 0.006500 0.374168 0.374168 0.374168 15.364051 
 0.006583 0.374922 0.374922 0.374922 4.526854 
 0.006667 0.374922 0.374922 0.374922 4.526854 
 0.006750 0.378834 0.378834 0.378834 23.469330 
 0.006833 0.378834 0.378834 0.378834 23.469330 
 0.006917 0.380642 0.380642 0.380642 10.848820 
 0.007000 0.380642 0.380642 0.380642 10.848820 
 0.007083 0.383507 0.383507 0.383507 17.190456 
 0.007167 0.383507 0.383507 0.383507 17.190456 
 0.007250 0.385764 0.385764 0.385764 13.541937 
 0.007333 0.385764 0.385764 0.385764 13.541937 
 0.007417 0.388631 0.388631 0.388631 17.202795 
 0.007500 0.388631 0.388631 0.388631 17.202795 
 0.007583 0.391192 0.391192 0.391192 15.364766 
 0.007667 0.391192 0.391192 0.391192 15.364766 
 0.007750 0.393752 0.393752 0.393752 15.358866 
 0.007833 0.393752 0.393752 0.393752 15.358866 
 0.007917 0.396188 0.396188 0.396188 14.619827 
 0.008000 0.396188 0.396188 0.396188 14.619827 
 0.008083 0.398751 0.398751 0.398751 15.375853 
 0.008167 0.398751 0.398751 0.398751 15.375853 
 0.008250 0.402060 0.402060 0.402060 19.855679 
 0.008333 0.402060 0.402060 0.402060 19.855679 
 0.008417 0.403016 0.403016 0.403016 5.733490 
 0.008500 0.403016 0.403016 0.403016 5.733490 
 0.008583 0.407500 0.407500 0.407500 26.905060 
 0.008667 0.407500 0.407500 0.407500 26.905060 
 0.008750 0.411453 0.411453 0.411453 23.720383 
 0.008833 0.411453 0.411453 0.411453 23.720383 
 0.008917 0.414014 0.414014 0.414014 15.364408 
 0.009000 0.414014 0.414014 0.414014 15.364408 
 0.009083 0.416488 0.416488 0.416488 14.842808 
 0.009167 0.416488 0.416488 0.416488 14.842808 
 0.009250 0.420205 0.420205 0.420205 22.304176 
 0.009333 0.420205 0.420205 0.420205 22.304176 
 0.009417 0.423431 0.423431 0.423431 19.353926 
 0.009500 0.423431 0.423431 0.423431 19.353926 
 0.009583 0.425991 0.425991 0.425991 15.359938 
 0.009667 0.425991 0.425991 0.425991 15.359938 
 0.009750 0.429628 0.429628 0.429628 21.822989 
 0.009833 0.429628 0.429628 0.429628 21.822989 
 0.009917 0.433266 0.433266 0.433266 21.827816 
 0.010000 0.433266 0.433266 0.433266 21.827816 
 0.010083 0.436905 0.436905 0.436905 21.833181 
 0.010167 0.436905 0.436905 0.436905 21.833181 
 0.010250 0.439851 0.439851 0.439851 17.677189 
 0.010333 0.439851 0.439851 0.439851 17.677189 
 0.010417 0.443100 0.443100 0.443100 19.492865 
 0.010500 0.443100 0.443100 0.443100 19.492865 
 0.010583 0.447473 0.447473 0.447473 26.237726 
 0.010667 0.447473 0.447473 0.447473 26.237726 
 0.010750 0.451089 0.451089 0.451089 21.693348 
 0.010833 0.451089 0.451089 0.451089 21.693348 
 0.010917 0.455092 0.455092 0.455092 24.021864 
 0.011000 0.455092 0.455092 0.455092 24.021864 
 0.011083 0.458749 0.458749 0.458749 21.943331 
 0.011167 0.458749 0.458749 0.458749 21.943331 
 0.011250 0.462391 0.462391 0.462391 21.850348 
 0.011333 0.462391 0.462391 0.462391 21.850348 
 0.011417 0.465671 0.465671 0.465671 19.679188 
 0.011500 0.465671 0.465671 0.465671 19.679188 
 0.011583 0.470044 0.470044 0.470044 26.235222 
 0.011667 0.470044 0.470044 0.470044 26.235222 
 0.011750 0.473706 0.473706 0.473706 21.974802 
 0.011833 0.473706 0.473706 0.473706 21.974802 
 0.011917 0.478806 0.478806 0.478806 30.597925 
 0.012000 0.478806 0.478806 0.478806 30.597925 
 0.012083 0.483175 0.483175 0.483175 26.218056 
 0.012167 0.483175 0.483175 0.483175 26.218056 
 0.012250 0.486100 0.486100 0.486100 17.547726 
 0.012333 0.486100 0.486100 0.486100 17.547726 
 0.012417 0.491184 0.491184 0.491184 30.507088 
 0.012500 0.491184 0.491184 0.491184 30.507088 
 0.012583 0.494884 0.494884 0.494884 22.197247 
 0.012667 0.494884 0.494884 0.494884 22.197247 
 0.012750 0.498923 0.498923 0.498923 24.233936 
 0.012833 0.498923 0.498923 0.498923 24.233936 
 0.012917 0.502895 0.502895 0.502895 23.832321 
 0.013000 0.502895 0.502895 0.502895 23.832321 
 0.013083 0.508362 0.508362 0.508362 32.801987 
 0.013167 0.508362 0.508362 0.508362 32.801987 
 0.013250 0.513517 0.513517 0.513517 30.927299 
 0.013333 0.513517 0.513517 0.513517 30.927299 
 0.013417 0.516452 0.516452 0.516452 17.614246 
