0.000000 0.000000 0.000000 0.000000 -0.341440 
 0.000083 14.648438 14.648438 14.648438 -0.338203 
 0.000167 -27.431641 -27.431641 -27.431641 -0.379165 
 0.000250 -55.195312 -55.195312 -55.195312 -0.338048 
 0.000333 16.289062 16.289062 16.289062 -0.337780 
 0.000417 -8.017578 -8.017578 -8.017578 -0.479535 
 0.000500 -17.685547 -17.685547 -17.685547 -0.624759 
 0.000583 -27.246094 -27.246094 -27.246094 -0.684329 
 0.000667 5.576172 5.576172 5.576172 -0.785088 
 0.000750 -124.023438 -124.023438 -124.023438 -0.894403 
 0.000833 39.023438 39.023438 39.023438 -1.029802 
 0.000917 12.646484 12.646484 12.646484 -1.231122 
 0.001000 -30.976562 -30.976562 -30.976562 -1.536253 
 0.001083 -9.794922 -9.794922 -9.794922 -1.613099 
 0.001167 3.056641 3.056641 3.056641 -1.693206 
 0.001250 -45.712891 -45.712891 -45.712891 -1.770052 
 0.001333 12.675781 12.675781 12.675781 -1.829692 
 0.001417 -43.212891 -43.212891 -43.212891 -1.894640 
 0.001500 -35.908203 -35.908203 -35.908203 -1.978014 
 0.001583 -2.587891 -2.587891 -2.587891 -2.063554 
 0.001667 24.580078 24.580078 24.580078 -2.244316 
 0.001750 -36.582031 -36.582031 -36.582031 -2.401216 
 0.001833 16.699219 16.699219 16.699219 -2.424962 
 0.001917 -100.322266 -100.322266 -100.322266 -2.442282 
 0.002000 38.261719 38.261719 38.261719 -2.457479 
 0.002083 36.220703 36.220703 36.220703 -2.549398 
 0.002167 -7.275391 -7.275391 -7.275391 -2.730103 
 0.002250 -72.509766 -72.509766 -72.509766 -2.685728 
 0.002333 -69.658203 -69.658203 -69.658203 -2.552569 
 0.002417 20.214844 20.214844 20.214844 -2.585057 
 0.002500 49.160156 49.160156 49.160156 -2.801203 
 0.002583 -15.947266 -15.947266 -15.947266 -3.031804 
 0.002667 -15.380859 -15.380859 -15.380859 -3.022677 
 0.002750 0.058594 0.058594 0.058594 -2.889580 
 0.002833 27.470703 27.470703 27.470703 -2.857071 
 0.002917 -78.642578 -78.642578 -78.642578 -2.848279 
 0.003000 69.843750 69.843750 69.843750 -2.635092 
 0.003083 25.917969 25.917969 25.917969 -2.711968 
 0.003167 28.808594 28.808594 28.808594 -2.694071 
 0.003250 52.353516 52.353516 52.353516 -2.484112 
 0.003333 -11.035156 -11.035156 -11.035156 -2.205605 
 0.003417 -4.414062 -4.414062 -4.414062 -1.898081 
 0.003500 -54.804688 -54.804688 -54.804688 -1.587108 
 0.003583 -23.671875 -23.671875 -23.671875 -1.368269 
 0.003667 -1.298828 -1.298828 -1.298828 -1.320796 
 0.003750 -81.083984 -81.083984 -81.083984 -1.385882 
 0.003833 -120.117188 -120.117188 -120.117188 -1.474094 
 0.003917 -33.740234 -33.740234 -33.740234 -1.604294 
